"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"AVDMPRVM","Preventable mortality","NBMALEPH","Number of male deaths","KOR","Korea","2003","2003",63063,,
"AVDMPRVM","Preventable mortality","NBMALEPH","Number of male deaths","KOR","Korea","2004","2004",62040,,
"AVDMPRVM","Preventable mortality","NBMALEPH","Number of male deaths","KOR","Korea","2005","2005",60035,,
"AVDMPRVM","Preventable mortality","NBMALEPH","Number of male deaths","KOR","Korea","2006","2006",58110,,
"AVDMPRVM","Preventable mortality","NBMALEPH","Number of male deaths","KOR","Korea","2007","2007",57019,,
"AVDMPRVM","Preventable mortality","NBMALEPH","Number of male deaths","KOR","Korea","2008","2008",56118,,
"AVDMPRVM","Preventable mortality","NBMALEPH","Number of male deaths","KOR","Korea","2009","2009",56203,,
"AVDMPRVM","Preventable mortality","NBMALEPH","Number of male deaths","KOR","Korea","2010","2010",55566,,
"AVDMPRVM","Preventable mortality","NBMALEPH","Number of male deaths","KOR","Korea","2011","2011",54231,,
"AVDMPRVM","Preventable mortality","NBMALEPH","Number of male deaths","KOR","Korea","2012","2012",52732,,
"AVDMPRVM","Preventable mortality","NBMALEPH","Number of male deaths","KOR","Korea","2013","2013",51465,,
"AVDMPRVM","Preventable mortality","NBMALEPH","Number of male deaths","KOR","Korea","2014","2014",50009,,
"AVDMPRVM","Preventable mortality","NBMALEPH","Number of male deaths","KOR","Korea","2015","2015",48356,,
"AVDMPRVM","Preventable mortality","NBMALEPH","Number of male deaths","KOR","Korea","2016","2016",47098,,
"AVDMPRVM","Preventable mortality","NBMALEPH","Number of male deaths","KOR","Korea","2017","2017",45114,,
"AVDMPRVM","Preventable mortality","NBMALEPH","Number of male deaths","KOR","Korea","2018","2018",44481,,
"AVDMPRVM","Preventable mortality","NBMALEPH","Number of male deaths","KOR","Korea","2019","2019",43806,,
"AVDMPRVM","Preventable mortality","TXCMILTX","Deaths per 100 000 population (standardised rates)","DNK","Denmark","2000","2000",200,,
"AVDMPRVM","Preventable mortality","TXCMILTX","Deaths per 100 000 population (standardised rates)","DNK","Denmark","2001","2001",195,,
"AVDMPRVM","Preventable mortality","TXCMILTX","Deaths per 100 000 population (standardised rates)","DNK","Denmark","2002","2002",184,,
"AVDMPRVM","Preventable mortality","TXCMILTX","Deaths per 100 000 population (standardised rates)","DNK","Denmark","2003","2003",181,,
"AVDMPRVM","Preventable mortality","TXCMILTX","Deaths per 100 000 population (standardised rates)","DNK","Denmark","2004","2004",176,,
"AVDMPRVM","Preventable mortality","TXCMILTX","Deaths per 100 000 population (standardised rates)","DNK","Denmark","2005","2005",173,,
"AVDMPRVM","Preventable mortality","TXCMILTX","Deaths per 100 000 population (standardised rates)","DNK","Denmark","2006","2006",173,,
"AVDMPRVM","Preventable mortality","TXCMILTX","Deaths per 100 000 population (standardised rates)","DNK","Denmark","2007","2007",163,,
"AVDMPRVM","Preventable mortality","TXCMILTX","Deaths per 100 000 population (standardised rates)","DNK","Denmark","2008","2008",160,,
"AVDMPRVM","Preventable mortality","TXCMILTX","Deaths per 100 000 population (standardised rates)","DNK","Denmark","2009","2009",153,,
"AVDMPRVM","Preventable mortality","TXCMILTX","Deaths per 100 000 population (standardised rates)","DNK","Denmark","2010","2010",149,,
"AVDMPRVM","Preventable mortality","TXCMILTX","Deaths per 100 000 population (standardised rates)","DNK","Denmark","2011","2011",139,,
"AVDMPRVM","Preventable mortality","TXCMILTX","Deaths per 100 000 population (standardised rates)","DNK","Denmark","2012","2012",137,,
"AVDMPRVM","Preventable mortality","TXCMILTX","Deaths per 100 000 population (standardised rates)","DNK","Denmark","2013","2013",132,,
"AVDMPRVM","Preventable mortality","TXCMILTX","Deaths per 100 000 population (standardised rates)","DNK","Denmark","2014","2014",130,,
"AVDMPRVM","Preventable mortality","TXCMILTX","Deaths per 100 000 population (standardised rates)","DNK","Denmark","2015","2015",125,,
"AVDMPRVM","Preventable mortality","TXCMILTX","Deaths per 100 000 population (standardised rates)","DNK","Denmark","2016","2016",125,,
"AVDMPRVM","Preventable mortality","TXCMILTX","Deaths per 100 000 population (standardised rates)","DNK","Denmark","2017","2017",119,,
"AVDMPRVM","Preventable mortality","TXCMILTX","Deaths per 100 000 population (standardised rates)","DNK","Denmark","2018","2018",112,,
"AVDMTRTM","Treatable mortality","TXCMHOTH","Deaths per 100 000 males (standardised rates)","CAN","Canada","2000","2000",99,,
"AVDMTRTM","Treatable mortality","TXCMHOTH","Deaths per 100 000 males (standardised rates)","CAN","Canada","2001","2001",93,,
"AVDMTRTM","Treatable mortality","TXCMHOTH","Deaths per 100 000 males (standardised rates)","CAN","Canada","2002","2002",91,,
"AVDMTRTM","Treatable mortality","TXCMHOTH","Deaths per 100 000 males (standardised rates)","CAN","Canada","2003","2003",90,,
"AVDMTRTM","Treatable mortality","TXCMHOTH","Deaths per 100 000 males (standardised rates)","CAN","Canada","2004","2004",86,,
"AVDMTRTM","Treatable mortality","TXCMHOTH","Deaths per 100 000 males (standardised rates)","CAN","Canada","2005","2005",85,,
"AVDMTRTM","Treatable mortality","TXCMHOTH","Deaths per 100 000 males (standardised rates)","CAN","Canada","2006","2006",81,,
"AVDMTRTM","Treatable mortality","TXCMHOTH","Deaths per 100 000 males (standardised rates)","CAN","Canada","2007","2007",80,,
"AVDMTRTM","Treatable mortality","TXCMHOTH","Deaths per 100 000 males (standardised rates)","CAN","Canada","2008","2008",79,,
"AVDMTRTM","Treatable mortality","TXCMHOTH","Deaths per 100 000 males (standardised rates)","CAN","Canada","2009","2009",74,,
"AVDMTRTM","Treatable mortality","TXCMHOTH","Deaths per 100 000 males (standardised rates)","CAN","Canada","2010","2010",71,,
"AVDMTRTM","Treatable mortality","TXCMHOTH","Deaths per 100 000 males (standardised rates)","CAN","Canada","2011","2011",70,,
"AVDMTRTM","Treatable mortality","TXCMHOTH","Deaths per 100 000 males (standardised rates)","CAN","Canada","2012","2012",67,,
"AVDMTRTM","Treatable mortality","TXCMHOTH","Deaths per 100 000 males (standardised rates)","CAN","Canada","2013","2013",66,,
"AVDMTRTM","Treatable mortality","TXCMHOTH","Deaths per 100 000 males (standardised rates)","CAN","Canada","2014","2014",65,,
"AVDMTRTM","Treatable mortality","TXCMHOTH","Deaths per 100 000 males (standardised rates)","CAN","Canada","2015","2015",63,,
"AVDMTRTM","Treatable mortality","TXCMHOTH","Deaths per 100 000 males (standardised rates)","CAN","Canada","2016","2016",62,,
"AVDMTRTM","Treatable mortality","TXCMHOTH","Deaths per 100 000 males (standardised rates)","CAN","Canada","2017","2017",60,,
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","EST","Estonia","2000","2000",3283,,
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","EST","Estonia","2001","2001",3143,,
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","EST","Estonia","2002","2002",3050,,
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","EST","Estonia","2003","2003",2935,,
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","EST","Estonia","2004","2004",2842,,
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","EST","Estonia","2005","2005",2551,,
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","EST","Estonia","2006","2006",2507,,
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","EST","Estonia","2007","2007",2389,,
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","EST","Estonia","2008","2008",2251,,
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","EST","Estonia","2009","2009",2194,,
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","EST","Estonia","2010","2010",2015,,
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","EST","Estonia","2011","2011",1866,,
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","EST","Estonia","2012","2012",1879,,
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","EST","Estonia","2013","2013",1728,,
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","EST","Estonia","2014","2014",1750,,
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","EST","Estonia","2015","2015",1621,,
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","EST","Estonia","2016","2016",1561,,
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","EST","Estonia","2017","2017",1567,,
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","EST","Estonia","2018","2018",1554,,
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","EST","Estonia","2019","2019",1529,,
"AVDMPRVM","Preventable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","CRI","Costa Rica","2000","2000",96,,
"AVDMPRVM","Preventable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","CRI","Costa Rica","2001","2001",98,,
"AVDMPRVM","Preventable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","CRI","Costa Rica","2002","2002",82,,
"AVDMPRVM","Preventable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","CRI","Costa Rica","2003","2003",93,,
"AVDMPRVM","Preventable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","CRI","Costa Rica","2004","2004",86,,
"AVDMPRVM","Preventable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","CRI","Costa Rica","2005","2005",79,,
"AVDMPRVM","Preventable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","CRI","Costa Rica","2006","2006",74,,
"AVDMPRVM","Preventable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","CRI","Costa Rica","2007","2007",67,,
"AVDMPRVM","Preventable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","CRI","Costa Rica","2008","2008",67,,
"AVDMPRVM","Preventable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","CRI","Costa Rica","2009","2009",70,,
"AVDMPRVM","Preventable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","CRI","Costa Rica","2010","2010",72,,
"AVDMPRVM","Preventable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","CRI","Costa Rica","2011","2011",67,,
"AVDMPRVM","Preventable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","CRI","Costa Rica","2012","2012",66,,
"AVDMPRVM","Preventable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","CRI","Costa Rica","2013","2013",64,,
"AVDMPRVM","Preventable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","CRI","Costa Rica","2014","2014",63,,
"AVDMPRVM","Preventable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","CRI","Costa Rica","2015","2015",60,,
"AVDMPRVM","Preventable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","CRI","Costa Rica","2016","2016",68,,
"AVDMPRVM","Preventable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","CRI","Costa Rica","2017","2017",63,,
"AVDMPRVM","Preventable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","CRI","Costa Rica","2019","2019",65,,
"AVDMPRVM","Preventable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","SVN","Slovenia","2000","2000",111,,
"AVDMPRVM","Preventable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","SVN","Slovenia","2001","2001",104,,
"AVDMPRVM","Preventable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","SVN","Slovenia","2002","2002",99,,
"AVDMPRVM","Preventable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","SVN","Slovenia","2003","2003",100,,
"AVDMPRVM","Preventable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","SVN","Slovenia","2004","2004",93,,
"AVDMPRVM","Preventable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","SVN","Slovenia","2005","2005",89,,
"AVDMPRVM","Preventable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","SVN","Slovenia","2006","2006",82,,
"AVDMPRVM","Preventable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","SVN","Slovenia","2007","2007",83,,
"AVDMPRVM","Preventable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","SVN","Slovenia","2008","2008",79,,
"AVDMPRVM","Preventable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","SVN","Slovenia","2009","2009",80,,
"AVDMPRVM","Preventable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","SVN","Slovenia","2010","2010",74,,
"AVDMPRVM","Preventable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","SVN","Slovenia","2011","2011",77,,
"AVDMPRVM","Preventable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","SVN","Slovenia","2012","2012",78,,
"AVDMPRVM","Preventable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","SVN","Slovenia","2013","2013",74,,
"AVDMPRVM","Preventable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","SVN","Slovenia","2014","2014",69,,
"AVDMPRVM","Preventable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","SVN","Slovenia","2015","2015",71,,
"AVDMPRVM","Preventable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","SVN","Slovenia","2016","2016",67,,
"AVDMPRVM","Preventable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","SVN","Slovenia","2017","2017",72,,
"AVDMPRVM","Preventable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","SVN","Slovenia","2018","2018",71,,
"AVDMPRVM","Preventable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","SVN","Slovenia","2019","2019",66,,
"AVDMPRVM","Preventable mortality","TXCMILTX","Deaths per 100 000 population (standardised rates)","NZL","New Zealand","2000","2000",157,,
"AVDMPRVM","Preventable mortality","TXCMILTX","Deaths per 100 000 population (standardised rates)","NZL","New Zealand","2001","2001",159,,
"AVDMPRVM","Preventable mortality","TXCMILTX","Deaths per 100 000 population (standardised rates)","NZL","New Zealand","2002","2002",152,,
"AVDMPRVM","Preventable mortality","TXCMILTX","Deaths per 100 000 population (standardised rates)","NZL","New Zealand","2003","2003",150,,
"AVDMPRVM","Preventable mortality","TXCMILTX","Deaths per 100 000 population (standardised rates)","NZL","New Zealand","2004","2004",147,,
"AVDMPRVM","Preventable mortality","TXCMILTX","Deaths per 100 000 population (standardised rates)","NZL","New Zealand","2005","2005",135,,
"AVDMPRVM","Preventable mortality","TXCMILTX","Deaths per 100 000 population (standardised rates)","NZL","New Zealand","2006","2006",134,,
"AVDMPRVM","Preventable mortality","TXCMILTX","Deaths per 100 000 population (standardised rates)","NZL","New Zealand","2007","2007",131,,
"AVDMPRVM","Preventable mortality","TXCMILTX","Deaths per 100 000 population (standardised rates)","NZL","New Zealand","2008","2008",130,,
"AVDMPRVM","Preventable mortality","TXCMILTX","Deaths per 100 000 population (standardised rates)","NZL","New Zealand","2009","2009",128,,
"AVDMPRVM","Preventable mortality","TXCMILTX","Deaths per 100 000 population (standardised rates)","NZL","New Zealand","2010","2010",120,,
"AVDMPRVM","Preventable mortality","TXCMILTX","Deaths per 100 000 population (standardised rates)","NZL","New Zealand","2011","2011",124,,
"AVDMPRVM","Preventable mortality","TXCMILTX","Deaths per 100 000 population (standardised rates)","NZL","New Zealand","2012","2012",115,,
"AVDMPRVM","Preventable mortality","TXCMILTX","Deaths per 100 000 population (standardised rates)","NZL","New Zealand","2013","2013",109,,
"AVDMPRVM","Preventable mortality","TXCMILTX","Deaths per 100 000 population (standardised rates)","NZL","New Zealand","2014","2014",112,,
"AVDMPRVM","Preventable mortality","TXCMILTX","Deaths per 100 000 population (standardised rates)","NZL","New Zealand","2015","2015",111,,
"AVDMPRVM","Preventable mortality","TXCMILTX","Deaths per 100 000 population (standardised rates)","NZL","New Zealand","2016","2016",106,,
"AVDMTRTM","Treatable mortality","NBFEMEPF","Number of female deaths","IRL","Ireland","2007","2007",1392,,
"AVDMTRTM","Treatable mortality","NBFEMEPF","Number of female deaths","IRL","Ireland","2008","2008",1470,,
"AVDMTRTM","Treatable mortality","NBFEMEPF","Number of female deaths","IRL","Ireland","2009","2009",1420,,
"AVDMTRTM","Treatable mortality","NBFEMEPF","Number of female deaths","IRL","Ireland","2010","2010",1298,,
"AVDMTRTM","Treatable mortality","NBFEMEPF","Number of female deaths","IRL","Ireland","2011","2011",1334,,
